date,score,review
2025-04-12,4.0,Ooof. Great book that deserved more. No wonder its release was delayed so many times. It is like a bad student film… insane over acting and cheap attempts at comedy. Belabored scenes. Lack of character arcs. Fundamental holes.
2025-04-12,1.0,"I wish i could get back my 2 hours and 14 mins back,"
2025-04-11,10.0,thought it was great loved the premise of the movie and the story telling
2025-04-11,1.0,Cool premise but everything else about it sucks
2025-04-11,2.0,I’ve seen a couple of films in my life that were absolutely dire…..sadly this is one of them (the other one was The Unbearable Lightness of Being). Literally 2 hours-ish of my life that I will never get back. God knows how much was spent on it…..but I think the money would have been better spent on a huge donation to a hospital…..Dull & really didn’t make much sense. Some actors should be ashamed of themselves signing up for drivel like this.
2025-04-11,1.0,mediocre. pointless. beyond stupid.
2025-04-11,1.0,This is the movie that proves just how goofy/ugly looking Robert Pattinson is
2025-04-11,1.0,This should have been an episode of Stargate. They would have made a better job of it.  Awful.
2025-04-11,9.0,I hope I'm not the only one to notice the New Testament similarities
2025-04-11,6.0,If you like Pattinson go. Not really my thing. It was alright.
2025-04-11,8.0,"Robert did an amazing job as Mickey 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, and 18"
2025-04-11,5.0,"Don't understand a bit what it says and the entire project heads nowhere. 
Bong Joon Ho has distance from his glory of Parasite for what ?"
2025-04-10,10.0,"Best film I’ve seen in a long time, diving into politics, science fiction and aided by a stunning performance from Robert Pattinson."
2025-04-10,3.0,"Annoying and pointless satirical sci-fi that reminds one of better films and just leaves the viewer in exhaustion. The tone was all over the place and just ended up in muck. The characters were hardly developed and the make-up of the world wasn’t well defined, despite much time spent on exposition and backstory. Astonishing how much of a failure this was with so many creative elements and talent in front of and behind the camera. The cinematography, visuals, and production design were excellent, but what was it all for? Stay far away."
2025-04-10,8.0,"from a Sci-Fi point of view I enjoyed this movie from its satire dark comedy and just Robert Patterson my God, this is a great movie this is a fun time.

I could tell you everything and basically three sentences and that won't spoil how fun and interesting this movie is.

and to those who don't like it because of what it's parodying, hey, if the hat fits wear it."
2025-04-10,10.0,Best movie I’ve seen in a long time!!
2025-04-10,6.0,"It's neither here or there on the direction it wants to go. Is it an existential movie? Political? Ethical? Romance? They dont follow any purposefully, but still a decent watch."
2025-04-10,8.0,This was pretty remarkable The performance was great the things that micky went through were insane the visuals wow some of the  monsters super cool it was crazy how the mayor was  acting there's some great moments in here I was very happy not disappointed at all The concept is really unbelievable.
2025-04-10,1.0,"I must be missing something here.  Very slow pace, illogical, I had to FF big time to finish it."
2025-04-10,7.0,"A gloriously messy sci-fi fever dream. Bong Joon Ho swings big with clones, capitalism, and chaotic Pattinson x2. Not as tight as Parasite, but bold, weird, and unforgettable."
2025-04-10,1.0,This movie has more real world political motivations behind it than anything else. Force feeding a narrative rarely leads to a good movie and this proves true here.
2025-04-10,4.0,"Mickey 17 was new and interesting, yet quite forgettable...no, scratch that, it was NOT forgettable, because it is now burned into my brain and I can't unsee how painful it was to actually view. The only reason I rate it two stars is because I watched it with my boyfriend and we both agreed it was awful. In all seriousness, the film went between picking up in a few places to absolutely dragging and feeling like it would never end. There were sex scenes that I felt were unnecessary and did nothing for the plot, and the villain was lame and annoying. (Especially his wife.) There were a few funny moments, but other than that, the only good part of this entire movie were the creepers and the part where Mickey screams when he sees his double. The only thing I appreciated is the fact that they gave Mickey 18 a different (almost alter-ego) personality from Mickey 17, because even though they were they were the same individual in body, they were different people entirely in mind which made them unique and represented that each expendable was indeed their own person in a way."
2025-04-10,7.0,It was something new to watch.
2025-04-10,10.0,"Great film! Funny, good writing, and character development. A real sci-fi movie. Fine work. 10 years ago it would have made 300 million in box office"
2025-04-10,10.0,"This film blends existential dread with clever, biting dark humor and it does so brilliantly! The movie stands out for its creativity and effortlessly balancing moments of absurdity with genuine stakes. Another great movie from Bong Joon-ho! 👏

Robert Pattinson delivers a standout performance! His portrayal of Mickey is layered, tragic, and often laugh-out-loud funny, anchoring the film in a humanity that elevates the concept."
2025-04-10,4.0,"It's not great, you can tell the entire story and ending within the first 10 minutes of the movie. Everything, the human cloning part and where that goes, the alien species, its the most generic writing movie cliches ever. I love cheese movies usually but this is not done well. The directing is fine, but the characters and actors draw in no emotional connection and make zero sense for their role in the movie. I'm not sure even the writers knew what they wanted this movie to be to the point I'm not sure what I even watched, or the takeaway from it."
2025-04-10,1.0,"the first hour felt like 4 hours and it was the good part. The whole expendable thing seems unnecessary in the end and not the main core of the movie. Is just a mess of sub plots thrown in just because. it could have developed in better ways but Ho decided for the worst one possible. ""Avatar all over again"" vibes."
2025-04-10,10.0,The plot is very odd but that's what makes it great. Never seems to take itself to seriously but also doesn't fall into the weird meta state that some sci fi movies do. Character development is excellent and the great acting pulls it all together. This could have gone south in a hurry but instead they created a gem of a movie.
2025-04-10,2.0,"Way too long and Mickey 17 was just weak.  Spoiler if you don't quite know the story.  A man signs up to go to another planet and allows himself to be killed over and over again to be brought back with his memories intact.  So we end up with Mickey 17.  16 before all dead.  The idea is much better then the execution.  The acting for the two main villains is over the top and not in a fun way given this was advertised as sort of a comedy.

Trust me its not nor is it interesting.    This is an half hour too long a tad boring and stupid."
2025-04-10,5.0,I was rooting for the movie the whole time but it never quite comes together (it dabbles in critiques of capitalism and colonialism but it never says anything new or interesting or even all that correct) even if there are minor elements I liked (Toni Collette's obsessions with sauces and those wooly space worms are cool).
2025-04-10,10.0,THE BABY PUPPY ALIENSSSSS AND THE FACT THAT INVINCIBLEs VOICE ACTOR WAS ONE OF THE MAIN CHARACTERS
2025-04-09,1.0,"I wanted to like this due to all the good actors in it. However, this snooze fest was just not entertaining. Pretentious piffle at its finest."
2025-04-09,8.0,"It's a politically engaged film that doesn't entirely stray away from the plot itself, it only serves to further enhance the storytelling of this film. 

Robert Pattinson's range in his performance proves his capability to act and deliver a character that convinces you of all the Mickeys' individuality and existence.

8/10 movie"
2025-04-09,9.0,"My husband and I enjoyed seeing this in theaters. We loved Parasite and Snowpiercer. Robert Pattinson is so talented and his portrayal of Mickey should win some awards. The supporting case is equally good, love me some Steven Yuen and Toni Collette, and I am a new fan of Naomi Ackie. Really interesting concept and reminds me of other movies and shows dealing with cloning and copies of someone. This movie might not be for everyone but if you enjoy Bong Joon Ho and sci-fi, it is a must see."
2025-04-09,9.0,"Mikey 17 had a unique twist on the rebellion genre. The cloning plot line played nicely along with the over arching story line. It was nice to see 17 and 18 have two different view points, It almost like every person who sees the movie will relate differently depending which Mikey they personally relate to more. A movie that makes you ponder the dialogue that is spoken is always great in my mind."
2025-04-09,8.0,"Strange, different and a little bit cheesy but it's definitely worth a watch."
2025-04-09,1.0,Trash movie. Boring. Not funny or interesting. Made it through an hour and twenty minutes and was disappointed to learn that there was still forty minutes left.
2025-04-09,4.0,How on earth does Mark Raffalo keep getting acting gigs? some people should just retire
2025-04-09,2.0,"I found this to be a very predictable, boring movie, full of too many stereotypes to be the edgy take on science fiction that it attempts to be. I wouldn’t waste my time."
2025-04-09,10.0,"Really good movie, great storyline .. second 10/10 in 2025 for me so far"
2025-04-09,2.0,Heavy handed on the political commentary
2025-04-08,8.0,"Good film, entertaining, satirical and funny. However, the more you watch, the more you get sad because although it is with joy that we see a large number of leads and possibilities for the plot to strengthen itself and address certain themes (populism, love triangle, human exploitation) with more force, nothing happens. It's a great shame. It's a satirical film that hasn't left the lukewarm water of the captivating 'Mickey' concept, easy to convey, and guaranteeing a wide audience, as well as the choice of the main actor. You have to see this film, if only for the series of poor Mickeys, employed worse than disposable because infinitely reusable, who behave like a sheep and who are adorable. We laugh, and we are horrified: very Irish. And the aliens, frankly, they are so fair and loyal that we almost want to be killed by them. Like: I love you too much, take my life!"
2025-04-08,8.0,'Mickey 17' is an unique satirical sci-fi triumph that is throughout hilarious and filled with enough depth.
2025-04-08,2.0,"So Stupid.. waist of time, Cars at drive-in were leaving through this movie"
2025-04-08,7.0,"Mickey 17 has a very interesting and positive narrative, I think the director had a good proposal for the film however... I think that in some situations the central story gets a little confusing."
2025-04-08,10.0,The acting and writing were great. It was nice to have seen a movie that created such intelligent material to talk about after movie with my friends. Will have to see again now to watch for other perspectives that were brought up to me.
2025-04-08,8.0,Great movie. Rob killed as Mickey obviously.
2025-04-08,6.0,"Interesting premise and nice setup at the beginning  plus the setting and characters make you want to see what develops (the weird humor definitely helps!). But midway through the movie it seems to run out of steam and becomes just plain silly and ho-hum. Maybe it's because it's just too long  (2 hours 15 minutes) but at the end (no pun intended) it just wasn't satisfying, IMHO. Diehard sci-fi fans may disagree..."
2025-04-08,2.0,A chewy piece of crap. Hard to believe this is the same mind behind Parasite or Snowpiecer.
2025-04-08,10.0,"I found this movie wonderfully refreshing. Pattison is really good in it. His voices are so unique and distinct. This movie is so dark, funny yet totally makes me think, “Yeah people would do that.” Art direction is also amazing."
2025-04-08,6.0,"Well the previews kind of gave away some spoilers, but I expected a little more from this movie. Patterson IMO is a very underrated actor. It felt like he was limited from performing at his maximum potential."
2025-04-08,8.0,Sci fi dark comedy with plenty of humor.  I loved the aliens!
2025-04-08,8.0,"It's honestly slightly longer than it should, but! at the same time you kinda want it to have a sequel... It's a really interesting take on exploring space, the story is somewhat funny and the more it progress the more you develop a soft spot for Mickey and let not forget the crippers which are soooo cute... It's a great film to watch between Monday and Thursday not yet worthy of Friday but it has potential to be a good weekend comedic relief if you find it funny."
2025-04-07,10.0,Phenomenal Movie. No complaints here.
2025-04-07,1.0,"I have no idea how this is getting positive reviews. It's absolutely terrible. Bad acting, exaggerated caricatures of characters and a ridiculously stupid story."
2025-04-07,3.0,"Not worth a minute.
The play seems like it was written by a child.
Would've been a good episode in a sitcom but not a 2 hour long movie."
2025-04-07,1.0,"Half a star, and that's only for Tim Key dressed as a pigeon.  Otherwise, awful."
2025-04-07,7.0,"An impressive performance by Robert Pattison as he gets the opportunity to show various personalities and character traits in this film. Credit to Toni Collette and Mark Ruffalo who give great performances as the “villains” and I love that Mark Ruffalo’s Dictator follows Toni’s every word. 

A well-written story and a great watch (one you will need to concentrate for though!) but I’m left thinking the ending was rushed.

The Creepers were noteworthy and kudos to their designers."
2025-04-07,3.0,Honestly really dragged out. It's not funny or serious just somewhere in between.
2025-04-07,4.0,"Es un trabajo que busca interpretar distintas temáticas, pero con una narrativa que parece sacada de una idea muy básica..."
2025-04-07,7.0,"Enjoyed it. As always, a commentary on the current human condition space development, biological research, morality, relationships, leadership egos and war."
2025-04-07,9.0,"Great movie, very relevant to our current situation."
2025-04-06,4.0,"An ambitious and technically well-made film, but too long and not funny at all."
2025-04-06,8.0,Confusing beginning but explosive finale.
2025-04-06,10.0,I personally loved it. I am a sci fi and independent movie fan and this pulled both worlds together.
2025-04-06,9.0,"Great sci-fi fun. Plays like a Wes Anderson shags Fifth Element movie....cool as hell. Impressed with cast most notably J Pattison, Ruffalo and College."
2025-04-06,7.0,Es una película entretenida
2025-04-06,7.0,"A thought provoking, funny and absurdist look at the near future with interesting themes of death and rebirth or ""reprinting"". Feels like groundhogs day meets Aliens, but a bit less exciting. 
The story misses many opportunities and fails to fully flesh out the more poignant and exciting aspects of its main protagonist predicament of being able to artificially regenerate aboard an intergalactic colonizing mission. Maybe it should of been a series. 
Still fun and entertaining with amazing performances all around and a scrumptiously devious and annoying performance by Mark Ruffalo.  
Cool movie!"
2025-04-06,6.0,"Lost the plot a bit there, and makes you really confused about characters and their motivations. Had really cool ideas and you can tell the actors are talented but it gets a bit lost under the empty wandering that is the plot."
2025-04-06,7.0,"Mickey 17 was a fun scifi movie. The story is pretty good but you can feel a certain limitation in the budget at times. That said it does rely on certain CGI effects, but you basically stay on the ship or one planet, The acting is superb, but the senator role is wildly exaggerated. I also didn't like the odd voice choice (a nasal child like) they did for Mickey, but it 's bearable. The sounds are pretty good. I give it a 75%. Good movie worth at least one watch, but if you dislike Ruffalo or Pattisson, it might not be for you. They pretty much carry the movie."
2025-04-06,9.0,Really fun sci fi adventure with a good political message. I appreciate the almost Star Wars aesthetic but with adult themes. It’s one that must be seen in theaters to fully appreciate. Plus I love Bing Joon Ho. He always mixes righteous politics with a wacky sense of humor.
2025-04-06,4.0,"The storyline was interesting but not well executed. Tried to be funny at times, but it just didn't work. The ending was a letdown and didn't quite make sense."
2025-04-06,3.0,"Really wanted to like this but thought it was terrible. The performances are so hammy and scream non comedic actors trying to be funny. There were a few enjoyable moments but this was down to the editing team which I will praise. The narration of Robert Pattison forcing a nerdy American accent gives it an inauthenticity that runs through the film. I've seen it being compared to Terry Gillian but its lacks the surrealism, artistry and emotional heart of his work. Finally the message of colonialism and corrupt politicians is so basic it make you start to think starship troopers is highbrow. I have no idea how this was a $200m film is you want to see the concept done right watch Moon"
2025-04-06,1.0,"This is hands down the worst movie I've ever seen. The plot goes absolutely nowhere, the characters are weak with steely little to no development, with an ending that could have come far sooner. Are movies just getting worse or what?"
2025-04-06,10.0,I loved it it was such a funny yet dramatic film I felt bad for Mickey along the way I could feel his pain 5 stars no doubt I 100% say to watch this 10/10 loved it
2025-04-06,3.0,The first half of the movie was good but then it turned very silly. I wish I would have left before it was over.
2025-04-06,10.0,"It was an abosulute delight! Robert Pattinson portrayed 17 just right: a naive boy that should not have has much of an interesting character as it turned out to be. Even the portrayal of 18 was wonderful as just by mannerisms was easy to tell which one was which.
The caricatures played by Marshal and his wife were ridiculous and yet closely resembling the current political leaders. Great job by those actors too.
Do not come in expecting Parasite 2.0, It's a genuine Hollywood film, but it is a great one. The two hours went by quickly, definitely a must watch.
Happy ending was the good surprise I wasn't expecting. Really good."
2025-04-06,1.0,"Disappointing, very disappointed."
2025-04-06,6.0,interesting plot but went all over the place with too many different threads and paths.
2025-04-06,6.0,"Um filme bem simples, não vão com muita expectativa para o filme..."
2025-04-06,2.0,Slow and terrible after 30 mins.
2025-04-06,7.0,"Sorry but Mickey’s accent, killed it for me. Otherwise the Hulk did an amazing job contorting his face and voice."
2025-04-06,2.0,"I appreciate how the director was trying to do something different. Ruffalo sidelines the movie by doing a cringe bit of a president during the whole movie. I get he is struggling, but why should one man's political opinion jeopardize all the other people who are working on this film? The movie then finds time to mock Christian faith, prayer, and worship. It loses itself in its own mockery. I had to turn the movie off half way through because it was so bad. I'm so grateful I did not actually spend a penny on seeing this movie, save yourself the time."
2025-04-06,5.0,"Not sure what to make of this movie. It's sci-fi like Starship Troopers but no action. But also like Hunger Games and Save the whales? Everyone knows the Korean director but there's only one Korean actor in the movie? It's not an action movie even though it's sci-fi but the CGI alien species is pretty good. Overall pretty boring, definitely wouldn't watch again. Maybe Korean directors should stick to Korean revenge dramas since they make some of the best. Sci-fi movies should be done by American directors since sci-fi is our bread and butter."
2025-04-06,3.0,The Whole concept dad potential but the story was poor and nonexistent. The comedy was completely unnecessary and not good had times along with mark ruffalo's performance just was not funny. If the film could of been 90min easy and told a serious story but it is nothing more than a comedy with no plot.
2025-04-05,3.0,"Too long and not as funny as some claim. The world ""subtlety"" is used to suggest there is humour but hidden.  I couldn't find it which means it isn't funny for some people or not there at all.  Its plot is convoluted and unnecessarily.  It's as if the writers  wanted to give the idea that all those things that happen on screen actually have a purpose. And they don't, unless the director's intention is to trick the audience into some kind of consensual zombie state that this is a very clever film.  For those who love the journey rather than the destination, and by that i mean who love the view of distorted passing scenery from a bus window, this might be for them."
2025-04-05,7.0,"Slightly disappointing. After watching the trailer for this movie and reading the plot, I was really excited for this movie, but after watching it, I felt a bit disappointed as I expected a much different and exciting storyline.

The movie itself was not bad, it was pretty good. Robert Pattinson was incredible, the way he made Mickey 17 and Mickey 18 feel like completely different characters is just a testament to his incredible range and acting ability. Mark Ruffalo also did an amazing job as playing a snubby politician who only cares about himself and no one else, his character was extremely unlikable throughout the movie which was a good thing.

I expected this movie to be about a guy, going on many adventures and dying and being reprinted each time, and for there to be this big bad. What we got instead was a ""civil war"" between Mickey 18 and Kenneth Marshall, and a few alien creatures who wanted peace.

The acting and many scenes were done really well which made the movie enjoyable, just a little let down by the storyline. Overall this is a good movie but nothing too crazy."
2025-04-05,1.0,"Hard to follow, boring, all over the place. Felt like it was trying to be The Hunger Games, mixed with starship troopers. Worst movie I've seen in ages."
2025-04-05,5.0,Started out entertaining and interesting but then just died off.
2025-04-05,7.0,"Mickey 17 is a fun twist on the clone concept. The film is funny, well-directed, and well-performed. It loses a little steam in the second half, but it's definitely a good time."
2025-04-05,1.0,"ruffalo again brings sewer smell to any movie he iz in . 
the story and the lame cgi of alien cowz - far from great , toni collette and naomi are a joy to watch while pattinson just makes sure in every frame to show how ugly is character is , but micky should be loveable even tho is a little ugly - that is the reason all the women in the movie want to boink him ."
2025-04-05,10.0,"Me gusto un montón está propuesta disruptiva con tintes aveces hasta absurdos, me divertí en el cine está vez! 10/10 para Robert, lo está haciendo increíble cada vez ✨"
2025-04-05,6.0,"I absolutely loved the first two-thirds of the movie. Pattinson's eccentric performance is hysterically dark and subtle, while still coming across as an incredibly likeable everyman.

The final third of the movie leans hard into Ruffalo's uninspired impression of a certain politician and the plot devolves into boring adventure movie cliches that feel like they're from an entirely different film than the first 2/3.

However, I enjoyed the first 2/3 of the film so much that I have to recommend it. It's a lesser Bong Joon Ho film, but it still has enough of the touch of an auteur to be worth your while."
2025-04-05,10.0,Robert is fantastic.
2025-04-05,7.0,"While it may serve as proof that directors tend to lose their touch after they winning at the Oscar’s, it pulls a few punches that are worth watching at least once."
2025-04-04,10.0,"Highly creative, beautiful production design, amazing performances with a creative story.  What more could you want?"
2025-04-04,7.0,"Mickey 17 is a bold, bizarre sci-fi ride from Bong Joon Ho that juggles cloning, colonization, and... an obsession with sauce? Robert Pattinson delivers a fantastic dual performance as two versions of the same man, and the visuals are top-tier.

But despite the intriguing premise and strong acting, the film buckles under its own ambition—stuffed with half-baked subplots, cartoonish side characters, and tonal whiplash. One minute it’s existential dread, the next it’s pigeon suits and slapstick comedy.

It’s a movie that dares to be different, but ends up feeling like five movies crammed into one.

Verdict: Fascinating, flawed, and worth a watch—just don’t expect another Parasite."
2025-04-04,10.0,AMAZING QUIRKY GREAT STORYLINE HUMOROUS
2025-04-04,8.0,For all its cheesiness I really enjoyed this movie.
2025-04-04,2.0,Absolute trashhh movie. No plot and the story doesn’t lead anywhere
2025-04-04,5.0,sooooo many plot points that went nowhere. felt too drawn out overall.
2025-04-04,6.0,"Movie was funny at times and was GREAT , but the length of the movie and the main event being pushed and I felt like rushed at the end was unnecessary for it be that long for no reason."
2025-04-04,3.0,"The film featured many significant characters, but they didn’t feel impactful or well-developed."
2025-04-04,2.0,Malísima. Malas actuaciones especialmente la de Marck Ruffalo
2025-04-04,2.0,"So so bad. Written by someone who hates normal. I wasn't a huge Mark Ruffalo fan to begin with, though I did like him as the Hulk, but I may never go see another one of his movies again. his character is so grotesquely unlikable. The concensus amongst my friends who saw the movie last night, is that the movie was written to mock every aspect of the current political administration. It was so over the top. Don't waste your hard earned cash on this one. We wish we hadn't."
2025-04-04,5.0,"The execution of the film was outstanding, great CGI, world-building accompanied with superb acting. This was let down by a boring story with no attachments to any of the characters leaving it feeling like a waste of time. Overall - It’s alright."
2025-04-04,1.0,This was the first movie i walked out of
2025-04-04,4.0,"If you like your political commentary and satire as subtle as dental work done with power tools then maybe this is for you.

Everyone knows villains will study pathology on an innocent without empathy, but they also know how public sentiment can kick them in the granticles so they tend to hide their evil villainy.

I get the over-the-top satirical comedic attempt but do we really need two copies of a protagonist that push both edges of edgelord at the same time?  This movie threw a whole cast of social antiheroes at us by grinding our noses in humanity's carpet bombs at every opportunity?

Gah... give me a break."
2025-04-04,10.0,"WOW, just wow. Not an easy movie. ItItss a lot. But that's what we want from movies sometimes."
2025-04-04,10.0,Beautiful satire and commentary. And Mark Ruffalo as the Trmp figure - exquisite
2025-04-04,2.0,"Painfully stupid. If you take the low IQ character writing of something like the Hunger Games. Which is understandably written for teenagers. Then divide that IQ in half. You get the characters in this movie. NOT ONE SINGLE person acts like an adult. Instead pretty much every character, and worse of all, all the main characters. Act like the insane version of adults that a 14 might find believable."
2025-04-03,6.0,"Beautifully shot, Pattinson is fantastic, doesn’t quite all come together and tone is all over the place. Appreciate the big swings, just missed by a bit."
2025-04-03,10.0,"If you like Robert Pattinson, it’s a must see. He is really coming to his own in this physicality and mentally demanding role. Sci- fi satirical statement of society, you can watch Mickey make himself available “to discard” because he is poor, desperate, but has a special ability. The uber rich, ignorant couple take advantage of “subjects” in the name of science to try to inhabit a planet that already has its occupants. I am a sucker for the underdog!"
2025-04-03,7.0,"Good film, great root story line, well produced! Fun movie but too much political satire for me."
2025-04-03,6.0,It was Ok like the actors were really good and the there was some good moments but there was a lot of plot holes that did not get explored
2025-04-03,3.0,"I liked the social critique about colonization, the exploitation of people for purposes of ''science'' but I think the gratuitous mocking of the ''church'' or ''company'' as they call it in the movie is taking it a bit too far. Portraying all the bad guys as devoted members of the ''church'' and mocking prayer and religious singing... I didn't find that funny. And if you think this is an action movie, it's not exactly. As in for the rest, it is somewhat funny"
2025-04-03,6.0,Major waste of time.  Gets more and more ridiculous.  But Pattisons is very sweet and endearing.
2025-04-03,6.0,"While overlong and narratively unfocused, Bong Joon Ho's Mickey 17 is still able to replicate continued laughs amid all the scientific, sociological satire."
2025-04-02,10.0,"This movie is very well understood by introverted people because it shows how much polite, introverted, and shy individuals have been wronged and had their rights taken away in society.❤️‍🩹
From a cinematography perspective, the film had excellent framing, and with Robert Pattinson’s outstanding acting, this movie deserves higher ratings, like an 8.5 out of 10 or even more.
🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥"
2025-04-02,10.0,Just go watch it and don’t even judge the movie enjoy it !!!
2025-04-02,9.0,"I am a movie lover and until now wasn't really a fan of Robert Pattinson but he did an amazing job in this movie and playing the dual role was spectacular. It was funny, and yes the cheesy roles played by the married couple running the show, played by Toni Colette and Mark Ruffalo, who you love to hate was nice to see them in less serious roles.

The little aliens are just so darn cute! While it's not an ""alien"" movie, they do factor in and add to the humour in this movie.  I can't wait to watch it again."
2025-04-02,7.0,"Pretty good original story, glad I saw it. May not be one I need to see again, but not bad."
2025-04-02,5.0,"Fun & sharply edited, but overly long doesn't know what it wants to be. Great premise, great start but meandering plot switches gear halfway thru from poignant social/labor commentary to benevolent aliens-vs-ignorant humans...a boring, played-out trope. Senseless subplots weigh down the narrative and pull from focus from where it should be, on Mickey."
2025-04-02,1.0,As bad as Dune 2 but more turgid.
2025-04-02,10.0,Did not fall asleep!
2025-04-02,8.0,"I went to see it in the cinema after I managed to get family to go to it. I knew about it enough to convince them. I also try to see or read as little as possible about any movie. Making the correct trailer is a lost art. Most trailers give out too much information about the movie.

I try to make my movie reviews as spoiler free as I can. I have to say movie hit a little too close to home, considering our current political environment. The movie is a good satire about where we could be in a few decades. It is a lot more like Arrival when I think about how aliens are portrayed. There is an actual story that makes sense. Actors are good, I cannot say if any of them were better than the others. All of them were very well picked. To my surprise, I discovered recently there is an actress of Romanian origin in it. Movie looks very well, it has very nice Star Wars like scenes and takes advantage of its imagery. It is well worth to be seen on a large screen. When it will hit streaming, I will watch it again, I am sure I missed a lot of Easter eggs.

I actually consider this movie a direct descendant of another lost gem, Idiocracy. This is the Idiocracy of our times."
2025-04-02,7.0,"Mickey 17 is an entertaining film that, while promising more, doesn’t fully live up to its potential. The premise is interesting, but the plot turns out to be simpler than expected—at times even feeling somewhat silly. It seems like the film could have offered a more complex and thought-provoking narrative, but it stays on the surface.

Robert Pattinson delivers an excellent performance, once again proving his versatility and commitment to unique roles. Mark Ruffalo also does a great job, as expected, though his character isn’t as impactful or layered as one might have hoped.

Visually, the film stands out with well-executed special effects and immersive world-building. In that regard, it’s a spectacle worth watching on the big screen.

In conclusion, Mickey 17 is an entertaining movie with strong performances and solid production values, but it ultimately feels like it could have been a more ambitious and profound experience."
2025-04-02,10.0,"This film held the same aesthetic as Snowpiercer another 5/5 experience. All elements of this world and version of reality were so well explored and crafted that only left me wanting more time with it. 

The humour hit every time from all characters and their quirks. I don't believe there was a thing that could make the film better, other than being longer."
2025-04-02,2.0,"Wow. What a stinker! 
Garbage – and yes, I get it.
A feeble tale that might have scored some satirical points but only collapses into to a ham-handed attempt at camp after the knife dulls. An odiferous stew of bad scenes better left on the cutting room floor. Viewers are subjected to repetitious, redundant gags that weren't clever the first time and didn't improve with the recycling. If the aim was to deliver a deliberately awful film, mission accomplished.  
A shame considering how good was Parasite. 
Bong Joon Ho is an emperor without a stitch of clothing who disgraces himself with this mess."
2025-04-02,8.0,There are so many reasons I loved this movie: Pattinson successfully plays against his leading man type; Ruffalo and Collette's bombastic performances are completely hilarious and over the top; the story speaks to our moment in political history; and the director made me care about the little Creeper critters. The film moves like lightening but still has a heart.
2025-04-02,10.0,"Great acting, fun movie, interesting concept — unique directing and style that may not be for everyone. Awesome, to me."
2025-04-02,10.0,"Micky 17 is a unique and entertaining film. In true Bong Joon Ho style, Micky 17 entices the viewer to consider deep philosophical and ethical questions about life and humanity, whilst critiquing power, through laughter and absurdity. Another win for the directer, well cast, great dialogue, fun and entertaining."
2025-04-02,10.0,"DARK, SAD, HILARIOUS! A great and honest representation of how humanity handles the future. A grand adventure in total"
2025-04-02,8.0,"I enjoyed the movie. There were stellar performances all around. Robert Pattinson was the reason I came to see it, and he did not disappoint.
Mark Ruffalo and Toni Collette were a surprise for me, but they also did a decent job of being the absolute worst.
The movie all around was worth the watch. The story was decent, but the themes of the film were screaming where a more reserved voice could have done the same.
I would recommend and would even venture to watch again, despite some of the film's weaknesses."
2025-04-02,9.0,Me gustó más de lo que esperaba
2025-04-02,6.0,A great idea and a great book and original story. But absolutely ruined by Ruffalo’s ridiculous characterization of Kenneth Marshall.
2025-04-02,10.0,"A refreshing sci-fi take on the perils and horrors of life when marred with incompetent leadership, the devaluation of human rights, and disregard for the consequences of ""letting the ends justify the means""."
2025-04-02,2.0,This movie lacked a plot and the acting was horrible. I feel like I wasted my time and money. Good effects.
2025-04-02,1.0,"This is why people stopped going to the movies: moronic, insufferable, incoherent, meandering, weak, and pretentious."
2025-04-02,4.0,"Walked out with 30 minutes to spare. 

This movie plot was all over the place and lost sight of the amazing philosophical ideas this movie was supposed to tackle. 

“Comedy” scenes were mildly chuckle worthy, most “meh.”

Trump impersonation was a cheesy hack job and just poorly done, just boring with no real purpose behind it other than a boring overdone “Trump sucks” statement. 

Sexy, sultry scenes took up way too much screen time for very little value. 

Amazing visuals, and Robert Pattison acting KILLED IT, as in it was amazing. :)"
2025-04-02,2.0,Two hours of my life I'll never get back. Worst movie I have ever seen in a theater.
2025-04-01,5.0,Great premise.  So-so story.  Really weak dialogue.
2025-04-01,3.0,"Poor plot and a very slow start that doesn’t allow you to connect with the characters. Very surface level writing which is so unfortunate as this film had a really strong concept. If this film was 30-50 minutes shorter, maybe it would’ve maintained the audiences attention."
2025-04-01,3.0,Bong's first bad film.  Ya hate to see it.
2025-04-01,1.0,"The main plot is fragmented, the relationship between the characters is not high, and many places that can be elaborated are not explained. 

The appearance of the King Insect is just a villain; Expendable, the core of the movie, didn't give in-depth explanation. The whole movie is just worth watching through streaming movies and it is still crap = = ."
2025-04-01,2.0,"The movie is horrible, it's not a comedy, it has jokes for adults that a pure American adult will find funny, and it's uncomfortable if you go to the theater with children."
2025-04-01,4.0,"A bigger budget, more bloated, version of Moon (2009) which is just a better written film. Pattinson is a caricature in this. Ruffalo was borderline unwatchable. Bong Joon Ho is considered a genius, but this is certainly a mark on his career considering the script is woefully dumb. Also, its possible to just write and direct a good film without cramming heavy handed social commentary into everything you create. Or y'know... just be more subtle."
